"BALANCE","BALANCE_FREQUENCY","PURCHASES","ONEOFF_PURCHASES","INSTALLMENTS_PURCHASES","CASH_ADVANCE","PURCHASES_FREQUENCY","ONEOFF_PURCHASES_FREQUENCY","PURCHASES_INSTALLMENTS_FREQUENCY","CASH_ADVANCE_FREQUENCY","CASH_ADVANCE_TRX","PURCHASES_TRX","CREDIT_LIMIT","PAYMENTS","MINIMUM_PAYMENTS","PRC_FULL_PAYMENT","Cluster"
224.812081,1,388.9,119,269.9,0,0.5,0.083333,0.416667,0,0,7,1500,671.924423,171.946342,0,2
1432.350154,1,0,0,0,353.621982,0,0,0,0.416667,7,0,1500,525.178843,540.921834,0,3
678.62589,1,59.24,0,59.24,272.436416,0.083333,0,0.083333,0.083333,1,1,1200,1669.187919,519.945056,0,3
2288.181566,1,177.45,88,89.45,0,0.333333,0.083333,0.25,0,0,5,5000,712.897132,666.545104,0,1
242.161751,1,686,686,0,0,0.25,0.25,0,0,0,5,1600,79.554524,142.15912,0,2
175.635786,1,0,0,0,54.180326,0,0,0,0.083333,2,0,1800,324.105254,209.432542,0,1
1885.892405,1,675.69,675.69,0,232.702808,0.416667,0.416667,0,0.166667,3,5,2000,657.008002,577.720179,0,3
396.376998,1,286.74,52.49,234.25,0,0.75,0.083333,0.666667,0,0,15,1000,232.783063,187.565813,0,2
57.408695,1,338.5,338.5,0,0,0.166667,0.166667,0,0,0,2,7000,354.35735,199.273484,0.125,1
1863.787327,1,0,0,0,1998.061069,0,0,0,0.083333,1,0,3000,749.522371,439.864871,0,3
521.38404,0.909091,0,0,0,1001.605022,0,0,0,0.166667,3,0,1150,1220.262003,146.169349,0.1,1
1382.376636,1,77.91,0,77.91,300.531629,0.083333,0,0.083333,0.166667,2,1,2500,639.362373,397.789389,0,3
126.13588,1,0,0,0,1170.273287,0,0,0,0.083333,2,0,1200,1131.54314,78.85135,0.083333,1
883.835888,1,187.47,0,187.47,0,0.75,0,0.666667,0,0,9,1000,263.631752,434.734741,0,2
874.571604,1,385.7,316.7,69,289.822557,0.416667,0.333333,0.166667,0.166667,2,8,2000,357.969443,231.854555,0,1
332.650256,1,770,0,770,0,0.583333,0,0.5,0,0,7,5500,558.752797,216.863764,0,2
93.104842,1,160,160,0,0,0.083333,0.083333,0,0,0,1,5200,633.184791,491.717092,0.1,1
1386.712561,1,0,0,0,699.804757,0,0,0,0.333333,7,0,1500,848.630874,520.077775,0,3
1709.346088,1,339,339,0,0,0.166667,0.166667,0,0,0,4,2000,612.684346,476.106586,0,1
3723.723928,1,0,0,0,1138.457723,0,0,0,0.333333,6,0,4500,930.285952,978.023398,0,3
348.066767,1,695,695,0,0,0.083333,0.083333,0,0,0,1,4000,470.847821,179.773891,0,1
719.427666,1,734.4,180,554.4,0,0.583333,0.083333,0.5,0,0,8,1000,285.477654,282.063918,0,2
1431.445361,1,0,0,0,1414.866215,0,0,0,0.083333,1,0,1500,235.637068,442.595956,0,3
3985.637748,1,20,20,0,1306.18399,0.083333,0.083333,0,0.333333,5,1,6000,1203.180838,1148.848564,0,3
1726.125465,1,223.95,223.95,0,265.018687,0.083333,0.083333,0,0.083333,1,1,5000,1734.836967,533.845048,0,3
71.983739,1,1000,1000,0,0,0.083333,0.083333,0,0,0,1,1200,93.4312,20.887671,0,2
1509.525178,1,0,0,0,1784.023712,0,0,0,0.25,5,0,3500,513.387513,518.481808,0,3
961.369596,1,0,0,0,1124.284462,0,0,0,0.166667,2,0,1200,275.73187,564.587643,0,3
1364.256013,1,0,0,0,252.98756,0,0,0,0.083333,1,0,1500,513.013589,313.51258,0,1
316.095114,1,89.96,0,89.96,0,0.416667,0,0.416667,0,0,5,4700,301.153658,202.370136,0,1
1914.092562,1,538.85,487.5,51.35,0,0.416667,0.416667,0.166667,0,0,9,2000,1022.911305,980.069709,0,2
2450.104201,1,0,0,0,657.525213,0,0,0,0.083333,1,0,3000,692.953519,606.926044,0,3
984.135371,1,599.58,590,9.58,0,0.333333,0.333333,0.083333,0,0,5,3000,782.954766,204.154837,0,2
1690.352634,1,0,0,0,1359.175968,0,0,0,0.166667,4,0,3500,373.741157,640.422897,0,3
2713.749041,1,0,0,0,318.035084,0,0,0,0.333333,4,0,3000,664.635735,880.427416,0,3
95.597121,1,101.97,101.97,0,97.921034,0.25,0.25,0,0.166667,3,3,3000,306.960201,174.329733,0,1
4.160112,1,70.56,0,70.56,0,1,0,1,0,0,12,6000,54.598522,41.07052,0.222222,2
1211.895212,1,0,0,0,119.377631,0,0,0,0.083333,2,0,1200,413.575315,938.748553,0,3
1087.567113,1,564.54,357.9,206.64,0,0.75,0.083333,0.666667,0,0,16,1400,443.196272,473.446195,0,2
1957.712033,1,276.76,0,276.76,0,0.333333,0,0.333333,0,0,4,3000,566.106669,403.51514,0,1
1033.498736,1,21.75,0,21.75,1238.746947,0.083333,0,0.083333,0.333333,5,1,3000,255.779858,489.80832,0,3
1798.042812,1,0,0,0,478.838983,0,0,0,0.083333,1,0,6300,1192.610471,564.715406,0,3
1119.464381,1,266.68,0,266.68,0,0.166667,0,0.166667,0,0,2,1400,1041.406725,668.498187,0,1
1894.990608,1,0,0,0,1930.273374,0,0,0,0.166667,2,0,5500,767.315938,438.908538,0,3
1066.884128,1,0,0,0,215.632774,0,0,0,0.25,6,0,1200,222.800881,263.186377,0,3
501.453416,1,1199.46,447,752.46,0,0.833333,0.166667,0.666667,0,0,17,6500,495.243088,183.429357,0,2
1126.942655,1,0,0,0,86.437024,0,0,0,0.166667,2,0,1200,353.897911,231.575224,0,1
54.096839,0.727273,185.99,44.99,141,0,0.333333,0.083333,0.25,0,0,5,4000,367.310313,128.442353,0,1
2552.597938,1,550.62,0,583.95,0,1,0,0.916667,0,0,24,3000,478.632499,1080.35048,0,2
2088.285449,1,0,0,0,1110.062064,0,0,0,0.166667,2,0,6000,476.667426,567.622744,0,3
1030.503395,1,25.26,25.26,0,0,0.166667,0.166667,0,0,0,2,3000,1135.363289,237.276808,0,1
1420.113689,1,393.63,393.63,0,0,0.416667,0.416667,0,0,0,8,1500,473.832445,617.154654,0,2
944.851251,1,449.49,0,449.49,0,1,0,1,0,0,18,1000,642.845065,495.322314,0,2
817.953789,1,0,0,0,1285.120888,0,0,0,0.25,4,0,1500,1213.585489,285.414868,0,3
241.032979,1,0,0,0,642.862505,0,0,0,0.083333,1,0,1500,915.454305,195.162256,0.083333,1
952.419564,1,283.8,0,283.8,0,0.75,0,0.75,0,0,11,1000,611.487872,607.283816,0,2
3298.236901,1,385,385,0,0,0.083333,0.083333,0,0,0,1,7100,911.237387,785.033485,0,3
2759.801583,1,0,0,0,1063.852745,0,0,0,0.333333,6,0,3000,665.168762,656.712649,0,3
405.234722,1,916.04,916.04,0,0,0.416667,0.416667,0,0,0,14,500,628.237735,202.203675,0.083333,2
1024.990375,1,0,0,0,58.443227,0,0,0,0.166667,3,0,1200,291.517362,311.113799,0,1
1539.375352,1,100,100,0,0,0.083333,0.083333,0,0,0,1,3000,420.283303,450.302969,0,1
2255.261218,1,0,0,0,550.830512,0,0,0,0.166667,2,0,2500,582.88501,782.752094,0,3
1325.445684,0.818182,0,0,0,1895.470431,0,0,0,0.083333,1,0,4500,187.108587,566.078539,0,3
1049.603233,1,0,0,0,438.384856,0,0,0,0.083333,1,0,1500,221.394099,276.752949,0,1
882.423211,1,288.75,270,18.75,0,0.166667,0.083333,0.083333,0,0,3,1000,450.107573,400.171096,0,1
1204.187686,1,674.85,226.96,447.89,0,0.833333,0.166667,0.75,0,0,11,7500,741.851507,285.994556,0,2
869.947607,1,0,0,0,875.275758,0,0,0,0.25,4,0,3000,284.200413,351.686512,0,3
1409.206763,1,143.5,143.5,0,0,0.083333,0.083333,0,0,0,1,3000,432.361276,300.764907,0,1
603.62806,1,60,60,0,54.866583,0.083333,0.083333,0,0.166667,2,1,1200,1543.263552,317.838364,0.083333,1
1163.614769,1,0,0,0,79.975453,0,0,0,0.25,3,0,1200,282.300835,601.62523,0,3
2683.935652,1,0,0,0,2780.106659,0,0,0,0.25,5,0,4500,424.014365,1123.7209,0,3
1847.255047,1,186.33,117.58,68.75,0,0.666667,0.25,0.416667,0,0,8,2000,494.841702,575.035999,0,2
1539.42247,1,0,0,0,1156.434609,0,0,0,0.083333,4,0,3500,369.04434,475.102035,0,3
1435.975897,1,418.56,418.56,0,0,0.333333,0.333333,0,0,0,4,2150,950.209773,466.163755,0,2
634.759973,1,19.91,0,19.91,0,0.083333,0,0.083333,0,0,1,6000,610.491342,246.804668,0,1
45.785125,0.636364,12,0,12,166.160258,1,0,0.916667,0.083333,3,12,1200,39.556692,46.550149,0,1
968.504914,1,257.71,45.65,212.06,0,0.166667,0.083333,0.166667,0,0,4,1000,623.314494,842.242726,0,1
1839.926709,1,487.75,0,487.75,266.614527,0.5,0,0.416667,0.083333,1,9,3500,791.115227,385.482464,0,2
1138.592025,1,327.99,248.99,79,0,0.333333,0.25,0.166667,0,0,9,1200,559.386373,902.962826,0,2
117.439961,0.636364,0,0,0,279.060127,0,0,0,0.083333,1,0,750,657.048813,189.20871,0,1
404.582074,1,555.84,0,555.84,0,0.916667,0,0.916667,0,0,11,1500,229.068913,255.734095,0,2
36.005918,0.636364,463.36,0,463.36,0,0.333333,0,0.333333,0,0,4,7500,1070.3377,103.247226,0,2
494.045664,1,583.2,240.44,342.76,0,1,0.25,0.916667,0,0,25,2000,370.803775,333.663101,0,2
2666.903576,1,0,0,0,779.396921,0,0,0,0.166667,2,0,3000,661.437579,768.949382,0,3
655.712971,1,264.35,202.8,61.55,0,0.333333,0.083333,0.166667,0,0,6,1500,180.129661,295.417192,0,1
53.994628,1,257,257,0,0,0.083333,0.083333,0,0,0,3,6500,423.058905,63.502182,0.083333,1
180.32895,1,810.6,0,810.6,0,0.916667,0,0.833333,0,0,20,2500,700.22051,200.518843,0,2
809.572784,1,691.66,691.66,0,992.321871,0.333333,0.333333,0,0.25,4,4,1500,1395.925667,263.711559,0,3
2165.436389,1,0,0,0,1016.336335,0,0,0,0.25,6,0,2500,435.64194,745.905341,0,3
123.632161,1,506,146,360,0,1,0.166667,1,0,0,14,6000,662.272892,184.935623,0.083333,2
1032.031399,1,0,0,0,1143.502627,0,0,0,0.166667,4,0,1200,239.189487,613.232178,0,3
826.018339,1,191.67,160.5,31.17,0,0.333333,0.25,0.083333,0,0,5,1200,443.248137,236.976635,0,1
69.945524,0.909091,41.4,0,41.4,0,0.333333,0,0.333333,0,0,4,1200,147.786034,162.510564,0,1
5.856011,0.909091,827.4,0,827.4,0,1,0,1,0,0,12,6600,755.916603,34.528026,0.083333,2
190.324034,1,322.33,238.97,83.36,0,0.25,0.083333,0.166667,0,0,3,6500,524.430161,175.583266,0,1
1645.780139,1,150,150,0,0,0.083333,0.083333,0,0,0,1,1800,550.522713,689.616683,0,1
429.157725,1,170,170,0,0,0.166667,0.166667,0,0,0,2,6500,694.899932,210.984965,0,1
1119.157048,1,133.9,133.9,0,269.234406,0.166667,0.166667,0,0.25,3,3,1200,427.35515,320.855529,0,3
432.860083,1,128.32,128.32,0,0,0.083333,0.083333,0,0,0,1,4750,239.784988,297.228184,0,1
1500.034488,1,274.45,239.45,35,889.383583,0.25,0.25,0.083333,0.25,4,6,3000,500.083333,353.918592,0,3
1089.219786,1,639.15,639.15,0,443.668004,0.416667,0.416667,0,0.333333,5,11,3000,1095.752072,270.736901,0,3
226.78538,1,210.64,210.64,0,0,0.083333,0.083333,0,0,0,1,3500,295.155445,176.886468,0,1
41.643083,1,212,212,0,0,0.083333,0.083333,0,0,0,1,1200,596.834019,47.139699,0.083333,1
291.663664,1,129,129,0,0,0.083333,0.083333,0,0,0,1,5500,284.596786,200.845446,0,1
1117.00354,1,240,240,0,0,0.166667,0.166667,0,0,0,9,1200,366.532467,1020.099462,0,1
198.815177,1,247.5,0,247.5,0,0.166667,0,0.166667,0,0,3,4000,283.50846,249.335824,0,1
1116.944017,1,182.64,182.64,0,109.600359,0.333333,0.333333,0,0.083333,1,4,1500,304.822958,347.685591,0,1
1868.523786,1,27.89,27.89,0,47.998873,0.083333,0.083333,0,0.083333,1,2,2000,440.707307,517.115912,0,1
1000.235038,1,79.41,79.41,0,0,0.166667,0.166667,0,0,0,2,6500,868.377193,264.329249,0,1
1046.952264,1,504,0,504,0,1,0,1,0,0,12,1000,759.461397,845.861144,0,2
570.657071,1,950.39,540.36,410.03,340.308868,0.833333,0.416667,0.333333,0.166667,2,16,4000,549.682725,254.640736,0,2
1121.44991,1,219.4,85,134.4,0,0.666667,0.083333,0.666667,0,0,9,1200,591.736846,747.662321,0,2
1000.931473,1,0,0,0,374.200459,0,0,0,0.083333,1,0,1200,304.037261,290.949378,0,1
492.265287,1,424.5,0,424.5,0,0.25,0,0.25,0,0,3,4000,142.123847,292.596739,0,1
1733.972492,1,147.96,0,147.96,0,0.333333,0,0.333333,0,0,8,1900,525.331558,670.323657,0,1
75.11232,1,0,0,0,293.856915,0,0,0,0.083333,1,0,7000,375.642608,96.03536,0,1
1396.800164,1,210.62,210.62,0,0,0.166667,0.166667,0,0,0,3,1500,703.616107,442.117237,0,1
434.02839,0.636364,0,0,0,998.99144,0,0,0,0.166667,2,0,1800,159.573297,122.902765,0.083333,1
1049.768556,1,171.65,55,116.65,0,0.416667,0.083333,0.333333,0,0,6,1200,256.698968,381.650944,0,1
876.839962,1,147.82,0,147.82,784.229265,0.25,0,0.25,0.083333,1,3,1000,337.812755,355.119488,0,1
31.870629,0.818182,192.92,139.7,53.22,0,0.166667,0.083333,0.083333,0,0,2,5500,834.627595,92.360868,0.090909,1
84.377933,1,270,0,270,0,1,0,0.916667,0,0,12,1200,308.698498,175.78115,0,2
931.866057,1,0,0,0,652.119509,0,0,0,0.25,3,0,3700,250.72198,252.620346,0,3
1281.936062,1,43,43,0,0,0.083333,0.083333,0,0,0,1,1500,298.266234,287.394907,0,1
1032.812458,1,995.07,806.07,189,555.033556,0.666667,0.166667,0.5,0.25,4,11,1400,363.992366,340.568669,0,2
152.758442,0.727273,276,81,195,0,0.25,0.083333,0.083333,0,0,3,1200,1316.604491,132.449236,0.142857,1
2286.673155,0.818182,0,0,0,2617.930904,0,0,0,0.083333,2,0,3000,602.563865,648.459886,0,3
2608.512452,1,64.2,64.2,0,0,0.083333,0.083333,0,0,0,1,3000,647.437157,957.631664,0,3
907.680311,1,0,0,0,159.333467,0,0,0,0.083333,1,0,1200,1368.734996,229.658625,0,1
1068.985549,1,0,0,0,54.67143,0,0,0,0.083333,1,0,1200,359.180202,319.230878,0,1
852.001697,0.727273,372.36,0,372.36,1655.625508,0.416667,0,0.416667,0.166667,3,5,4000,347.937039,262.219868,0,1
4.054657,0.727273,264.02,264.02,0,0,0.25,0.25,0,0,0,4,7000,274.692435,55.272081,0.111111,1
1739.13388,1,191.98,96,95.98,0,0.25,0.083333,0.25,0,0,4,2000,978.453301,634.093114,0,1
229.667169,1,0,0,0,985.337823,0,0,0,0.083333,1,0,3000,1120.65839,131.179377,0.1,1
2083.900081,1,0,0,0,1116.430456,0,0,0,0.166667,6,0,5500,465.698012,602.277885,0,3
1096.994956,1,0,0,0,1148.512914,0,0,0,0.166667,4,0,2500,160.482027,404.435634,0,3
1087.574994,1,0,0,0,108.260087,0,0,0,0.083333,1,0,1200,317.447893,226.855527,0,1
1451.584485,1,1216.58,561.9,654.68,0,0.666667,0.166667,0.666667,0,0,12,4000,603.722261,318.083871,0,2
1107.099917,1,473.64,0,473.64,956.509038,1,0,0.916667,0.083333,1,12,1200,501.511019,556.905288,0,2
1236.018537,0.909091,0,0,0,2132.985725,0,0,0,0.25,3,0,3000,540.703321,359.715011,0,3
2679.811246,1,0,0,0,154.629617,0,0,0,0.083333,1,0,3000,713.179379,1013.177624,0,3
1607.053725,1,451.9,335,116.9,0,0.25,0.083333,0.166667,0,0,6,2500,569.867313,482.831701,0,1
937.086541,1,79,79,0,0,0.083333,0.083333,0,0,0,1,1500,357.720268,213.991077,0,1
1191.955492,1,0,0,0,275.762341,0,0,0,0.083333,1,0,1500,266.59382,276.874306,0,1
1080.852036,1,0,0,0,48.919105,0,0,0,0.083333,1,0,1200,343.313124,254.04276,0,1
1381.27484,1,71.8,71.8,0,0,0.083333,0.083333,0,0,0,1,3500,304.742004,415.236204,0,1
1307.177673,1,0,0,0,435.240217,0,0,0,0.25,3,0,3000,857.062706,375.080858,0,3
785.429991,1,0,0,0,277.70324,0,0,0,0.083333,1,0,1200,327.423796,168.363818,0,1
1471.640654,1,285.69,285.69,0,463.813261,0.25,0.25,0,0.25,4,3,3000,389.787483,421.667803,0,3
1241.882057,1,94,94,0,234.639631,0.083333,0.083333,0,0.083333,1,1,1400,539.459472,456.550057,0,1
49.074293,0.818182,330.25,330.25,0,0,0.25,0.25,0,0,0,5,2500,509.309215,134.968858,0,1
1494.221853,1,356.62,308.26,48.36,0,0.333333,0.25,0.166667,0,0,6,1600,641.34086,663.87709,0,2
158.919439,1,0,0,0,787.758817,0,0,0,0.25,3,0,4400,554.846112,173.790575,0,3
1908.403984,1,657.05,0,657.05,0,1,0,1,0,0,17,2000,894.424776,915.822464,0,2
1215.047947,1,0,0,0,204.182088,0,0,0,0.166667,2,0,1500,315.553886,315.206825,0,1
3014.625246,1,0,0,0,1143.763365,0,0,0,0.166667,2,0,6500,1023.016247,938.580888,0,3
1791.85654,1,71.38,0,71.38,0,0.416667,0,0.416667,0,0,5,3000,547.424357,647.111708,0,1
5.626795,0.818182,374.4,0,374.4,0,1,0,1,0,0,12,1000,419.512265,2.891346,0.090909,2
2305.006202,1,0,0,0,370.248624,0,0,0,0.166667,2,0,2500,624.147899,699.416582,0,3
814.085729,0.818182,0,0,0,1087.144848,0,0,0,0.166667,2,0,3000,382.425723,292.838637,0,1
444.630038,1,0,0,0,145.557904,0,0,0,0.25,3,0,500,172.645901,231.115707,0,1
388.132417,1,0,0,0,689.70174,0,0,0,0.333333,7,0,1050,1601.295316,225.711121,0.083333,3
162.027905,0.818182,1045.84,1045.84,0,0,0.333333,0.333333,0,0,0,7,1850,530.125935,171.522214,0.125,2
25.950664,0.636364,231.25,0,231.25,0,0.666667,0,0.583333,0,0,14,4000,209.115604,94.901424,0.090909,2
1817.618232,1,623.19,0,623.19,408.434019,1,0,0.916667,0.083333,1,26,2800,719.914581,867.218309,0,2
1002.791997,1,0,0,0,234.105509,0,0,0,0.083333,3,0,1200,239.80734,225.238271,0,1
1248.903628,1,518.31,113.31,405,472.118676,1,0.333333,1,0.25,5,29,1200,1141.190295,980.845115,0,2
3764.89205,1,898.43,479,419.43,2094.091371,0.5,0.083333,0.416667,0.333333,6,22,4500,1067.435442,1116.032132,0,3
14.775035,1,80.44,0,80.44,0,0.333333,0,0.333333,0,0,4,3000,137.217255,81.263818,0.083333,1
306.460387,1,0,0,0,191.834575,0,0,0,0.083333,1,0,7000,577.962789,171.809634,0.083333,1
1924.657194,1,0,0,0,906.645286,0,0,0,0.166667,2,0,2500,428.488182,715.614697,0,3
653.88103,0.909091,0,0,0,1366.204137,0,0,0,0.416667,7,0,1400,205.709969,271.728487,0,3
579.243601,1,505.48,505.48,0,0,0.333333,0.333333,0,0,0,6,1950,188.304134,302.43456,0,2
95.259372,0.727273,43.3,0,43.3,0,0.083333,0,0.083333,0,0,1,7000,526.604881,207.134146,0,1
1138.554361,1,831.89,831.89,0,495.002834,0.166667,0.166667,0,0.166667,2,7,1200,381.967601,457.75848,0,3
170.617046,0.727273,350,350,0,0,0.083333,0.083333,0,0,0,1,3000,828.8943,175.629153,0.142857,1
86.661044,1,709.98,0,709.98,0,1,0,0.916667,0,0,12,1000,727.104508,168.805075,0.166667,2
1541.743608,1,0,0,0,118.974129,0,0,0,0.333333,5,0,1600,353.686721,428.150067,0,3
548.252892,1,208.41,208.41,0,1633.935089,0.083333,0.083333,0,0.333333,6,1,3000,708.100631,154.96528,0,3
49.911409,1,178.4,0,178.4,0,1,0,1,0,0,12,2500,130.650758,166.81518,0,2
32.229139,0.727273,145.85,0,145.85,0,0.583333,0,0.583333,0,0,7,1000,263.681773,130.725349,0.125,1
1226.152097,1,0,0,0,275.602351,0,0,0,0.166667,5,0,1200,797.029627,1026.510864,0,3
1238.140283,1,56.38,0,56.38,0,0.416667,0,0.416667,0,0,5,1600,398.98255,422.371745,0,1
153.643158,1,0,0,0,254.910338,0,0,0,0.083333,1,0,300,347.227774,148.87441,0.083333,1
200.580245,0.727273,354,354,0,0,0.083333,0.083333,0,0,0,1,1200,1697.98971,217.875105,0.142857,1
300.427627,1,443.71,0,443.71,0,0.916667,0,0.916667,0,0,11,1000,372.548129,228.365901,0,2
2439.976275,1,499.59,0,499.59,0,0.916667,0,0.916667,0,0,11,2700,555.286351,617.276328,0,2
1315.478789,1,88.08,0,88.08,154.311694,0.5,0,0.416667,0.083333,2,6,1500,453.199092,321.319929,0,1
1454.09973,1,0,0,0,49.602856,0,0,0,0.083333,1,0,1500,274.985583,493.392656,0,1
4187.550741,1,0,0,0,433.71918,0,0,0,0.083333,1,0,4500,1216.465192,935.585513,0,3
45.171225,0.636364,160,160,0,0,0.083333,0.083333,0,0,0,1,500,197.019336,94.411065,0,1
2341.401664,1,0,0,0,1818.306309,0,0,0,0.416667,5,0,3000,668.918811,553.243869,0,3
2819.630553,1,0,0,0,230.543537,0,0,0,0.25,7,0,3000,810.389383,1147.376672,0,3
11.902047,0.818182,0,0,0,482.992567,0,0,0,0.083333,1,0,3000,727.929858,5.03821,0.142857,1
3212.963003,1,0,0,0,185.532602,0,0,0,0.083333,2,0,3500,766.728773,1044.358428,0,3
1837.047378,1,0,0,0,73.157833,0,0,0,0.083333,1,0,2000,412.848153,599.972398,0,1
1922.943603,1,110.8,110.8,0,0,0.166667,0.166667,0,0,0,2,3000,551.431723,565.627471,0,1
1150.724569,1,797.27,482.31,314.96,180.115216,0.75,0.333333,0.583333,0.083333,1,12,6000,1177.010626,261.521082,0,2
992.615052,1,162.28,0,162.28,0,0.5,0,0.5,0,0,6,1000,333.663574,462.345834,0,1
1001.129965,1,0,0,0,457.757366,0,0,0,0.083333,1,0,1200,462.290269,469.620367,0,1
1075.768647,1,200,200,0,0,0.083333,0.083333,0,0,0,1,1200,550.95426,290.977264,0,1
2270.22733,1,0,0,0,159.189426,0,0,0,0.083333,1,0,2400,495.667079,974.797056,0,3
61.657184,1,338.4,0,338.4,0,1,0,1,0,0,12,1000,384.287358,135.392627,0.1,2
22.187914,1,0,0,0,147.48527,0,0,0,0.083333,1,0,3000,182.533898,155.060934,0.083333,1
2118.77868,1,62.46,0,62.46,1361.312559,0.5,0,0.416667,0.25,4,6,4000,1080.520104,448.013699,0,3
591.103032,1,626.69,626.69,0,0,0.166667,0.166667,0,0,0,2,2500,786.571498,311.637186,0,1
884.230978,1,0,0,0,611.76416,0,0,0,0.083333,2,0,1200,883.943797,216.195821,0,1
2173.970603,1,0,0,0,1192.786167,0,0,0,0.25,4,0,2400,445.866028,1043.148468,0,3
158.878732,1,738.65,0,738.65,109.368455,0.833333,0,0.833333,0.083333,1,16,7500,899.2372,170.492035,0.166667,2
1622.84216,1,248.74,0,248.74,1814.147021,0.333333,0,0.25,0.25,3,4,2500,1082.286757,384.449529,0,3
289.353197,1,461.68,201,260.68,0,0.333333,0.083333,0.166667,0,0,7,4500,282.328051,183.50739,0,2
810.739995,1,86.9,86.9,0,0,0.083333,0.083333,0,0,0,1,7500,253.775702,210.961925,0,1
199.462047,1,1296.2,745.82,550.38,0,0.25,0.25,0.166667,0,0,14,1800,18.125527,110.486344,0,2
45.45702,0.909091,175,175,0,0,0.166667,0.166667,0,0,0,2,1200,212.558928,223.193529,0,1
1089.795044,1,0,0,20,38.249993,0,0,0.166667,0.083333,1,1,1200,284.731156,331.10383,0,1
1849.017387,1,0,0,0,838.008227,0,0,0,0.166667,2,0,2500,433.218956,837.7785,0,3
825.347767,1,0,0,0,105.877591,0,0,0,0.083333,1,0,1200,426.206835,217.958559,0,1
1241.025652,1,0,0,0,180.783929,0,0,0,0.083333,1,0,1800,842.814061,405.72085,0,1
268.797746,1,70,0,70,0,0.5,0,0.416667,0,0,6,1000,105.954038,229.157988,0,1
982.566805,1,282.39,0,282.39,0,0.583333,0,0.583333,0,0,7,1000,722.645708,935.878792,0,2
1048.892643,1,0,0,0,115.766104,0,0,0,0.25,4,0,1100,218.648513,598.910658,0,3
872.07108,1,853,0,853,999.04114,0.5,0,0.416667,0.083333,3,6,4000,784.917897,276.484296,0,2
1186.287841,1,115.5,115.5,0,0,0.166667,0.166667,0,0,0,3,1200,446.088328,356.432463,0,1
1994.694769,1,248.75,248.75,0,1016.518185,0.166667,0.166667,0,0.083333,1,2,6000,568.025868,562.654151,0,3
1091.437438,1,1237.37,447.6,789.77,0,0.833333,0.166667,0.75,0,0,13,4500,833.893431,279.421489,0,2
703.368382,1,64,0,64,0,0.5,0,0.416667,0,0,6,2550,179.083715,212.119486,0,1
233.961592,1,248.44,13,235.44,0,0.5,0.083333,0.416667,0,0,6,1200,219.96077,174.71331,0,1
101.874313,0.636364,70,70,0,365.228157,0.083333,0.083333,0,0.333333,6,1,2500,464.687342,178.912575,0.166667,1
4035.138453,1,0,0,0,2399.437045,0,0,0,0.25,3,0,7000,1474.388466,927.057881,0,3
1845.210833,1,0,0,0,1960.264859,0,0,0,0.25,3,0,4500,331.387568,600.297574,0,3
46.56216,1,261.16,0,261.16,0,1,0,1,0,0,16,4000,230.605229,179.077671,0.25,2
24.176932,1,189.85,189.85,0,0,0.333333,0.333333,0,0,0,4,3000,184.60455,100.687061,0,1
2669.587009,1,0,0,0,967.482287,0,0,0,0.083333,1,0,6500,666.186973,655.620366,0,3
86.206262,1,626.28,210.7,415.58,0,0.833333,0.416667,0.666667,0,0,22,3000,729.334233,164.106431,0,2
2689.895528,1,0,0,0,270.201463,0,0,0,0.083333,1,0,2900,639.484442,640.261805,0,3
38.795708,0.636364,229.48,229.48,0,0,0.25,0.25,0,0,0,3,3050,392.882251,132.864883,0,1
683.391465,0.636364,0,0,0,1786.070392,0,0,0,0.083333,4,0,3000,346.494649,159.136566,0,1
1063.614099,1,0,0,0,196.616463,0,0,0,0.083333,1,0,1200,206.505212,316.230814,0,1
1098.457059,1,0,0,0,18.510103,0,0,0,0.083333,1,0,1200,224.204359,551.721679,0,1
1967.70274,1,744.9,669.9,75,956.424536,0.5,0.416667,0.083333,0.25,7,10,4000,449.758817,647.309788,0,3
1669.128355,1,0,0,0,335.056814,0,0,0,0.166667,2,0,1800,528.612762,607.334479,0,3
1417.157652,1,562.5,0,562.5,0,0.416667,0,0.416667,0,0,5,1500,987.794574,861.298259,0,2
1124.582725,1,0,0,0,219.933843,0,0,0,0.333333,4,0,1200,446.251464,228.206218,0,3
110.409387,0.727273,992.88,992.88,0,0,0.416667,0.416667,0,0,0,12,4500,791.103098,148.537836,0,2
687.378139,1,74.42,0,74.42,0,0.25,0,0.25,0,0,3,700,353.250281,492.588377,0,1
17.141376,0.818182,182.1,33.6,148.5,113.918826,0.25,0.083333,0.083333,0.083333,1,4,6000,255.074373,93.628909,0.2,1
341.149186,1,48.78,48.78,0,0,0.083333,0.083333,0,0,0,1,500,256.731955,259.3518,0,1
2032.338405,0.909091,158.24,0,158.24,2508.932178,0.666667,0,0.583333,0.25,5,8,2500,625.314406,632.198197,0,3
709.473364,1,548.85,385.29,163.56,153.665694,0.666667,0.333333,0.5,0.083333,1,13,1200,381.15677,213.8837,0,2
348.646985,0.818182,230,230,0,1099.152158,0.166667,0.166667,0,0.083333,1,2,1200,443.364076,271.562248,0,1
120.658015,1,349.12,349.12,0,0,0.25,0.25,0,0,0,4,2700,383.414493,163.463142,0,1
949.530268,1,45.65,45.65,0,47.786053,0.083333,0.083333,0,0.083333,1,1,1000,303.450157,456.016895,0,1
